"Relative Energy Availability (fraction of Earth)","P Concentration (mol/m^3)","Steady State Biomass (cells/ml)","Flow (Mortality) Rate (same units as growth rate)"
2.5118864315095823e-6,3.981071705534973,431254.0458344165,0.00003550287150257722
3.162277660168379e-6,3.981071705534973,542915.92912765,0.00004469540553803862
3.981071705534969e-6,3.981071705534973,683489.4739686261,0.00005626808421183769
5.011872336272725e-6,3.981071705534973,860460.388299674,0.00007083716638573344
6.309573444801943e-6,3.981071705534973,1.083252470433716e6,0.0000891784636783099
7.943282347242822e-6,3.981071705534973,1.3637293422283514e6,0.00011226864552106044
0.00001,3.981071705534973,1.716826042792654e6,0.00014133723492799552
0.000012589254117941661,3.981071705534973,2.1613440765403965e6,0.00017793206061106887
0.00001584893192461114,3.981071705534973,2.7209521907288455e6,0.0002240016457246731
0.00001995262314968883,3.981071705534973,3.4254460761662675e6,0.0002819989123718483
0.000025118864315095822,3.981071705534973,4.312333913224395e6,0.00035501171125367647
0.000031622776601683795,3.981071705534973,5.42883194425227e6,0.0004469271066262041
0.000039810717055349695,3.981071705534973,6.83437593952523e6,0.0005626381320362843
0.00005011872336272725,3.981071705534973,8.6037816600356e6,0.0007083039745649626
0.00006309573444801943,3.981071705534973,1.08312216079146e7,0.0008916773597285253
0.00007943282347242822,3.981071705534973,1.3635228232245026e7,0.0011225164390095451
0.0001,3.981071705534973,1.7164987479287878e7,0.0014131029046734874
0.00012589254117941688,3.981071705534973,2.160825380421683e7,0.001778893590950819
0.00015848931924611142,3.981071705534973,2.720130175225011e7,0.002239339735223613
0.00019952623149688788,3.981071705534973,3.4241433939298905e7,0.0028189166941248976
0.0002511886431509582,3.981071705534973,4.310269549450858e7,0.0035484176307163076
0.00031622776601683794,3.981071705534973,5.425560643796563e7,0.004466577977106873
0.00039810717055349773,3.981071705534973,6.829192266285779e7,0.005622113875531183
0.0005011872336272725,3.981071705534973,8.595568063259847e7,0.007076277924563661
0.0006309573444801943,3.981071705534973,1.0818207866391523e8,0.008906060070131137
0.0007943282347242822,3.981071705534973,1.3614610682487205e8,0.011208191048571776
0.001,3.981071705534973,1.71323264966881e8,0.014104140982040474
0.0012589254117941688,3.981071705534973,2.1556520793641752e8,0.017746346849890408
0.001584893192461114,3.981071705534973,2.711937254766897e8,0.022325949358410164
0.001995262314968883,3.981071705534973,3.411170859575884e8,0.028082370906594885
0.002511886431509582,3.981071705534973,4.289734099812132e8,0.035315118779059615
0.0031622776601683794,3.981071705534973,5.393063174448428e8,0.0443982452425106
0.003981071705534978,3.981071705534973,6.777784761349853e8,0.055797927875402005
0.005011872336272725,3.981071705534973,8.514286461301047e8,0.07009363067816914
0.006309573444801942,3.981071705534973,1.0689769996040279e9,0.08800323944263165
0.00794328234724282,3.981071705534973,1.3411813394811585e9,0.11041238735545379
0.01,3.981071705534973,1.681242511327131e9,0.13840783042128885
0.012589254117941687,3.981071705534973,2.105249625684588e9,0.17331410026994046
0.01584893192461114,3.981071705534973,2.6326431242700057e9,0.2167316259544893
0.01995262314968883,3.981071705534973,3.286654355359043e9,0.27057292187481197
0.025118864315095822,3.981071705534973,4.0946522735315213e9,0.33709112973935873
0.03162277660168379,3.981071705534973,5.088289975219717e9,0.418892082064136
0.039810717055349776,3.981071705534973,6.303297059078985e9,0.518917208296945
0.05011872336272725,3.981071705534973,7.778713979340239e9,0.6403805031662989
0.06309573444801943,3.981071705534973,9.555325482956612e9,0.7866395598225236
0.07943282347242822,3.981071705534973,1.1673047308651571e10,0.9609804305508508
0.1,3.981071705534973,1.4167091374912352e10,1.1663019269206742
0.12589254117941687,3.981071705534973,1.70629230095718e10,1.4047004750885803
0.15848931924611143,3.981071705534973,2.0370357618757183e10,1.6769841256823765
0.19952623149688828,3.981071705534973,2.407760049763017e10,1.982181882848623
0.25118864315095824,3.981071705534973,2.814649804055496e10,2.3171527614271015
0.31622776601683794,3.981071705534973,3.251052625280646e10,2.6764201917267507
0.39810717055349776,3.981071705534973,3.7076841752305664e10,3.052340867683189
0.5011872336272725,3.981071705534973,4.173292504228278e10,3.4356516524657197
0.6309573444801942,3.981071705534973,4.6357100110871216e10,3.816335601639907
0.7943282347242822,3.981071705534973,5.083097553843765e10,4.184646173929563
1.,3.981071705534973,5.5051188068365204e10,4.532074017473044
1.e-8,5.011872336272725,2160.724760918249,1.4134022639765967e-7
1.2589254117941661e-8,5.011872336272725,2720.191293622206,1.7793680174494092e-7
1.5848931924611143e-8,5.011872336272725,3424.517921416753,2.2400915986352703e-7
1.9952623149688786e-8,5.011872336272725,4311.212589328208,2.820108213757234e-7
2.511886431509582e-8,5.011872336272725,5427.495019893523,3.550305855460612e-7
3.162277660168379e-8,5.011872336272725,6832.811302890431,4.469570199511328e-7
3.981071705534969e-8,5.011872336272725,8601.99966010212,5.626855406381394e-7
5.011872336272725e-8,5.011872336272725,10829.27571921372,7.083791104928951e-7
6.30957344480193e-8,5.011872336272725,13633.250011928209,8.917964388723318e-7
7.943282347242822e-8,5.011872336272725,17163.244279791197,1.1227051601961e-6
1.e-7,5.011872336272725,21607.243444190954,1.4134019945536632e-6
1.2589254117941662e-7,5.011872336272725,27201.906368044536,1.7793675904428615e-6
1.584893192461114e-7,5.011872336272725,34245.16880369929,2.240090921875551e-6
1.9952623149688787e-7,5.011872336272725,43112.109477189675,2.820107141165465e-6
2.5118864315095823e-7,5.011872336272725,54274.92425935466,3.550304155517423e-6
3.162277660168379e-7,5.011872336272725,68328.0719503221,4.4695675052833475e-6
3.981071705534969e-7,5.011872336272725,86019.93119537388,5.626851136318626e-6
5.011872336272725e-7,5.011872336272725,108292.65364488917,7.083784337337166e-6
6.30957344480193e-7,5.011872336272725,136332.33612213787,8.917953662816408e-6
7.943282347242822e-7,5.011872336272725,171632.18300167623,0.000011227034602550623
1.e-6,5.011872336272725,216072.022540295,0.000014133993003299764
1.2589254117941661e-6,5.011872336272725,272018.4107817467,0.000017793633203886572
1.584893192461114e-6,5.011872336272725,342450.6533975014,0.000022400841543008502
1.995262314968883e-6,5.011872336272725,431119.4551359578,0.00002820096415292653
2.5118864315095823e-6,5.011872336272725,542746.6436994852,0.00003550287156175072
3.162277660168379e-6,5.011872336272725,683276.6006752433,0.000044695405631822054
3.981071705534969e-6,5.011872336272725,860192.7841537815,0.000056268084360473885
5.011872336272725e-6,5.011872336272725,1.0829161907412452e6,0.00007083716662130491
6.309573444801943e-6,5.011872336272725,1.3633069643285768e6,0.00008917846405166349
7.943282347242822e-6,5.011872336272725,1.7162958428257385e6,0.00011226864611278189
0.00001,5.011872336272725,2.1606790386603037e6,0.00014133723586580262
0.000012589254117941661,5.011872336272725,2.7201188315491877e6,0.0001779320620973767
0.00001584893192461114,5.011872336272725,3.4244030786481705e6,0.00022400164808027975
0.00001995262314968883,5.011872336272725,4.31103058733924e6,0.00028199891610516833
0.000025118864315095822,5.011872336272725,5.427206574875951e6,0.00035501171717046046
0.000031622776601683795,5.011872336272725,6.832354159435272e6,0.00044692711600341636
0.000039810717055349695,5.011872336272725,8.601275119712114e6,0.0005626381468976487
0.00005011872336272725,5.011872336272725,1.0828127438244993e7,0.0007083039981176093
0.00006309573444801943,5.011872336272725,1.363143016946621e7,0.0008916773970549026
0.00007943282347242822,5.011872336272725,1.7160360136217713e7,0.0011225164981637724
0.0001,5.011872336272725,2.1602672568372868e7,0.0014131029984184526
0.00012589254117941688,5.011872336272725,2.719466240719007e7,0.0017788937395102824
0.00015848931924611142,5.011872336272725,3.4233688704358615e7,0.002239339970641991
0.00019952623149688788,5.011872336272725,4.309391634417866e7,0.002818917067173043
0.0002511886431509582,5.011872336272725,5.424609322011142e7,0.0035484182218284413
0.00031622776601683794,5.011872336272725,6.828238414430769e7,0.004466578913698511
0.00039810717055349773,5.011872336272725,8.594753346856822e7,0.0056221153594144405
0.0005011872336272725,5.011872336272725,1.0817793604658556e8,0.007076280275334269
0.0006309573444801943,5.011872336272725,1.361505709251355e8,0.008906063793806113
0.0007943282347242822,5.011872336272725,1.7134420419458133e8,0.011208196946121662
0.001,5.011872336272725,2.1561580548526195e8,0.014104150320901508
0.0012589254117941688,5.011872336272725,2.712957513399156e8,0.017746361634798778
0.001584893192461114,5.011872336272725,3.4130610423719436e8,0.022325972758669484
0.001995262314968883,5.011872336272725,4.2930703855831957e8,0.028082407929326543
0.002511886431509582,5.011872336272725,5.39877286634252e8,0.035315177328453976
0.0031622776601683794,5.011872336272725,6.787352052786471e8,0.04439833778322784
0.003981071705534978,5.011872336272725,8.530075477500116e8,0.05579807403846127
0.005011872336272725,5.011872336272725,1.0715529845190815e9,0.07009386133105114
0.006309573444801942,5.011872336272725,1.3453463923392713e9,0.08800360302218918
0.00794328234724282,5.011872336272725,1.6879272196177087e9,0.11041295967449644
0.01,5.011872336272725,2.1159097907306347e9,0.1384087297624867
0.012589254117941687,5.011872336272725,2.649543753894905e9,0.17331551044059212
0.01584893192461114,5.011872336272725,3.313297045091618e9,0.21673383116138367
0.01995262314968883,5.011872336272725,4.136409370868811e9,0.27057635883517905
0.025118864315095822,5.011872336272725,5.153328916033402e9,0.33709646433943036
0.03162277660168379,5.011872336272725,6.403897281188509e9,0.4189003199010108
0.039810717055349776,5.011872336272725,7.93308884701921e9,0.5189298500432447
0.05011872336272725,5.011872336272725,9.790048037814339e9,0.6403997557758425
0.06309573444801943,5.011872336272725,1.2026118724791372e10,0.7866686112816119
0.07943282347242822,5.011872336272725,1.4691556251826792e10,0.9610237865326544
0.1,5.011872336272725,1.7830701847377045e10,1.1663657894493231
0.12589254117941687,5.011872336272725,2.1475636040577908e10,1.4047931146400545
0.15848931924611143,5.011872336272725,2.563874773533464e10,1.6771161617070407
0.19952623149688828,5.011872336272725,3.030522990723205e10,1.982366353705342
0.25118864315095824,5.011872336272725,3.542709787336134e10,2.3174048521842097
0.31622776601683794,5.011872336272725,4.092065101679946e10,2.6767565201035857
0.39810717055349776,5.011872336272725,4.6669047124968285e10,3.0527783179083654
0.5011872336272725,5.011872336272725,5.253065813414396e10,3.4362058806976417
0.6309573444801942,5.011872336272725,5.8352308252045746e10,3.8170194680586533
0.7943282347242822,5.011872336272725,6.398493526585094e10,4.185468422556586
1.,5.011872336272725,6.929837824943466e10,4.533038483078532
1.e-8,6.309573444801936,2719.5143798953404,1.4134022639840464e-7
1.2589254117941661e-8,6.309573444801936,3423.665745181489,1.779368017461216e-7
1.5848931924611143e-8,6.309573444801936,4310.139781501513,2.240091598653983e-7
1.9952623149688786e-8,6.309573444801936,5426.144423741685,2.820108213786892e-7
2.511886431509582e-8,6.309573444801936,6831.1110389407795,3.550305855507616e-7
3.162277660168379e-8,6.309573444801936,8599.859189748551,4.469570199585823e-7
3.981071705534969e-8,6.309573444801936,10826.581085619913,5.626855406499462e-7
5.011872336272725e-8,6.309573444801936,13629.857735439291,7.083791105116077e-7
6.30957344480193e-8,6.309573444801936,17158.973797725255,8.917964389019891e-7
7.943282347242822e-8,6.309573444801936,21601.86739805017,1.1227051602431035e-6
1.e-7,6.309573444801936,27195.138594023483,1.4134019946281593e-6
1.2589254117941662e-7,6.309573444801936,34236.649221180225,1.7793675905609294e-6
1.584893192461114e-7,6.309573444801936,43101.384721152936,2.240090922062676e-6
1.9952623149688787e-7,6.309573444801936,54261.42382151943,2.8201071414620377e-6
2.5118864315095823e-7,6.309573444801936,68311.07785597595,3.550304155987459e-6
3.162277660168379e-7,6.309573444801936,85998.53996964585,4.4695675060283045e-6
3.981071705534969e-7,6.309573444801936,108265.7285540344,5.6268511374993034e-6
5.011872336272725e-7,6.309573444801936,136298.44715738,7.0837843392084115e-6
6.30957344480193e-7,6.309573444801936,171589.53154757657,8.917953665782133e-6
7.943282347242822e-7,6.309573444801936,216018.34695517717,0.000011227034607250975
1.e-6,6.309573444801936,271950.86795638496,0.000014133993010749314
1.2589254117941661e-6,6.309573444801936,342365.6707012291,0.000017793633215693303
1.584893192461114e-6,6.309573444801936,431012.5455031563,0.000022400841561720883
1.995262314968883e-6,6.309573444801936,542612.1748382078,0.000028200964182583605
2.5118864315095823e-6,6.309573444801936,683107.5083761016,0.00003550287160875391
3.162277660168379e-6,6.309573444801936,859980.2169110634,0.00004469540570631688
3.981071705534969e-6,6.309573444801936,1.082649071656703e6,0.00005626808447853983
5.011872336272725e-6,6.309573444801936,1.3629714534450714e6,0.00007083716680842599
6.309573444801943e-6,6.309573444801936,1.715874683384375e6,0.00008917846434822878
7.943282347242822e-6,6.309573444801936,2.160150769786681e6,0.00011226864658280294
0.00001,6.309573444801936,2.7194568542279047e6,0.0001413372366107293
0.000012589254117941661,6.309573444801936,3.423574570085068e6,0.00017793206327799298
0.00001584893192461114,6.309573444801936,4.309995277418717e6,0.00022400164995140459
0.00001995262314968883,6.309573444801936,5.42591543273e6,0.0002819989190706499
0.000025118864315095822,6.309573444801936,6.8307480994831035e6,0.0003550117218703292
0.000031622776601683795,6.309573444801936,8.599283942076948e6,0.0004469271234520011
0.000039810717055349695,6.309573444801936,1.0825669397623654e7,0.0005626381587024506
0.00005011872336272725,6.309573444801936,1.3628412862842966e7,0.0007083040168261427
0.00006309573444801943,6.309573444801936,1.7156683885609236e7,0.0008916774267043003
0.00007943282347242822,6.309573444801936,2.159823826955253e7,0.0011225165451516498
0.0001,6.309573444801936,2.7189387095796254e7,0.0014131030728827337
0.00012589254117941688,6.309573444801936,3.422753415688906e7,0.001778893857515276
0.00015848931924611142,6.309573444801936,4.308693934194589e7,0.002239340157641491
0.00019952623149688788,6.309573444801936,5.423853139792381e7,0.0028189173634957884
0.0002511886431509582,6.309573444801936,6.827479978553343e7,0.003548418691365639
0.00031622776601683794,6.309573444801936,8.594105103632136e7,0.004466579657659974
0.00039810717055349773,6.309573444801936,1.0817463055985864e8,0.005622116538105368
0.0005011872336272725,6.309573444801936,1.361540980744451e8,0.0070762821426188505
0.0006309573444801943,6.309573444801936,1.7136081653039122e8,0.008906066751628503
0.0007943282347242822,6.309573444801936,2.156559833695208e8,0.011208201630716475
0.001,6.309573444801936,2.7137681021671104e8,0.014104157739031318
0.0012589254117941688,6.309573444801936,3.414563485169811e8,0.017746373378886498
0.001584893192461114,6.309573444801936,4.295723593397037e8,0.02232599134619112
0.001995262314968883,6.309573444801936,5.403316106354742e8,0.028082437337597195
0.002511886431509582,6.309573444801936,6.794969947187464e8,0.0353152238360294
0.0031622776601683794,6.309573444801936,8.542657745208431e8,0.04439841129120733
0.003981071705534978,6.309573444801936,1.0736078776456864e9,0.055798190140451835
0.005011872336272725,6.309573444801936,1.3486731059100056e9,0.07009404454622953
0.006309573444801942,6.309573444801936,1.693274840812525e9,0.08800389182583823
0.00794328234724282,6.309573444801936,2.1244544147196085e9,0.11041341428789955
0.01,6.309573444801936,2.6631234668788223e9,0.13840944414292178
0.012589254117941687,6.309573444801936,3.3347694515854297e9,0.17331663059531016
0.01584893192461114,6.309573444801936,4.1701895443159046e9,0.21673558285146358
0.01995262314968883,6.309573444801936,5.206187525354993e9,0.2705790889720662
